,SPY_open,SPY_high,SPY_low,SPY_close,ATR,VBM,MI,KAMA,KC Upper,KC Lower,DYMI,weekly_range
66,211.56,212.34,211.5,211.7,1.6740000000000006,-105.13069726440887,24.659362562678794,210.308389384008,211.94521160831016,205.57681160831015,82.43918793367166,0.0
67,211.8,212.52,211.6899,212.39,1.542578571428572,-108.43707997311814,24.478185366192534,210.857582995365,211.84085032315795,206.37241032315796,83.19642507453347,0.0
68,211.49,212.22,211.19,212.04,1.47615,-111.9107367689835,24.33170525154957,211.04486185434837,211.980039428971,206.79195942897098,88.35546720338867,0.0
69,210.43,210.86,209.43,210.03,1.5297214285714287,-113.87940212068297,24.251290587239982,211.0291822508027,212.41537292894833,206.47929292894833,82.05337582598195,3.0900000000000034
70,209.34,210.37,208.35,208.42,1.6129357142857157,-115.06024096385529,24.249746767008265,210.91987491115123,212.53953153559368,206.15945153559366,33.30356412766561,0.0
71,207.97,208.74,206.9199,208.09,1.5229428571428574,-115.49863836088595,24.356806916966764,210.78736787789114,212.4815997810522,205.9774797810522,23.704787973562603,0.0
72,208.57,209.36,207.53,207.78,1.517878571428572,-114.71135631306255,24.450178376518693,210.592321232538,212.3915481861903,205.7914281861903,13.149859200301435,0.0
73,206.74,208.57,205.59,208.35,1.6778785714285707,-113.39308694747976,24.629617161135776,210.44113121613802,212.57891017708337,205.46283017708336,33.059236102105615,0.0
74,207.14,207.2,205.75,206.53,1.7985928571428562,-113.29659793877383,24.68951537175768,210.05947147465633,212.44968418268633,205.1176041826863,35.63628853263353,4.780000000000001
75,208.84,209.61,207.75,207.91,1.910735714285715,-111.05214610012327,24.681990822797264,209.88129061047823,212.6844798912742,204.71639989127422,27.23701057225847,0.0
76,208.26,208.92,207.78,208.41,1.8785928571428567,-113.1554869918065,24.56858909384207,209.77281846429045,212.69481892412136,204.65073892412136,38.638954679634686,0.0
77,208.69,209.5,207.93,208.03,1.8700142857142847,-117.0638331774858,24.427096632199813,209.56171482039545,212.78158183341642,204.44154183341644,40.67372648292745,0.0
78,209.83,210.87,209.27,210.87,1.9257285714285726,-115.22555999015769,24.27096872995712,209.58198540772756,213.32467134255458,204.3286313425546,39.93853219654027,0.0
79,204.0,210.8463,202.72,203.13,2.401442857142858,-107.84636632095847,24.73732285984395,208.99273106550427,213.89013275444637,202.67809275444637,76.84035637416599,8.150000000000006
80,201.59,201.6,198.65,199.53,2.6535857142857133,-104.6549146563129,25.141512638156925,207.9023241415824,213.54840722272175,201.35236722272177,24.050536570515263,0.0
81,201.66,203.23,201.12,203.22,2.8585785714285685,-97.83466548202036,25.47891382483427,207.72797665818717,213.5214929796235,200.57349297962352,22.236323357045507,0.0
82,204.83,206.93,204.72,206.71,3.037864285714284,-90.3318717221219,25.674399622819315,207.71986110194027,213.86535077507207,200.16535077507208,38.876081353593825,0.0
83,207.18,209.54,206.56,209.53,3.064292857142856,-88.9829947069618,25.841478887236647,207.73441233233223,214.10484128541466,200.40484128541468,51.5457094419706,0.0
84,209.29,210.49,209.29,209.79,3.0057214285714275,-89.64465661198086,25.96953047527235,207.77358001269562,214.06628507100055,200.92628507100056,60.41530721788368,11.840000000000003
85,213.16,214.07,212.95,213.45,2.95567857142857,-81.23183299228835,26.220259051614285,208.60275602865616,214.42434482398136,203.35254482398136,62.57681354345964,0.0
86,214.51,215.3,214.25,215.0,3.0063928571428584,-83.15694534473393,26.110324314341366,210.62228756089934,214.48039782811804,204.460597828118,63.673493128863576,0.0
87,215.42,215.45,214.35,214.93,2.9728214285714296,-77.42573117072916,26.031681227764484,211.8376852710232,214.48035052117234,205.50055052117233,67.10049755484144,0.0
88,216.34,216.67,215.66,216.11,2.8942499999999995,-73.13533119002702,25.968869218177947,212.93466870139582,214.66916486399623,206.47736486399623,64.69070456547932,0.0
89,216.79,217.0125,215.308,215.84,2.433857142857142,-75.18269990791048,25.956896226642517,213.4849505161239,214.91565876959248,207.23405876959248,81.58583409504864,4.0625
90,215.95,216.6,215.67,216.41,2.180285714285714,-78.03077504299705,25.86337723603144,214.0564015685656,215.36976753438302,207.79616753438302,59.86540200039002,0.0
91,215.88,216.23,215.63,216.18,1.9717142857142866,-82.66010176434362,25.613527034614105,214.7320625863321,215.54758020954543,208.4939802095454,60.079324695398014,0.0
92,216.75,217.37,216.24,217.13,1.791714285714286,-83.5718856028744,25.342944654684267,215.48174726277537,215.7241726302611,209.2905726302611,59.424492871721505,0.0
93,216.92,217.22,215.75,216.22,1.6838571428571438,-83.25446243254464,25.106523355403205,215.6531002697005,215.96785622854665,209.75405622854666,60.42974906655371,0.0
94,216.39,217.3,216.1,217.25,1.6838571428571438,-84.82581768918136,24.758190719331225,215.94745359727466,215.94586043925213,210.61206043925213,58.734681545185985,1.740000000000009
95,217.0,217.06,215.97,216.64,1.6267142857142878,-87.28177235340938,24.500075286139644,216.02067065244003,216.2479594741342,210.9501594741342,61.9298805248878,0.0
96,216.53,217.17,215.76,216.75,1.531714285714287,-91.77013905335451,24.303934857630857,216.063459568401,216.46004907270606,211.33824907270605,61.9118263049915,0.0
97,217.17,217.27,215.62,216.51,1.5053214285714307,-94.82941543582275,24.25366786706765,216.085167126188,216.81870156047412,211.47690156047415,75.51878269222446,0.0
98,216.26,217.11,215.75,216.8,1.3596071428571455,-95.730864879801,24.22331445560813,216.1000442002298,216.99529190505308,211.8054919050531,66.51961685234917,0.0
99,216.45,217.54,216.13,217.15,1.3624642857142877,-95.77549182599053,24.209830397313315,216.14796225810608,217.19825935861766,212.12625935861766,66.54551724427637,1.9199999999999875
100,217.15,217.65,216.405,216.93,1.3192500000000007,-99.69082263263812,23.635913618281272,216.16075523137184,217.47723466969933,212.2792346696993,64.67863512705063,0.0
101,216.64,216.83,214.57,215.52,1.4092500000000021,-111.60189836970542,23.324582632778736,216.15001724981755,217.85435518039458,212.02435518039454,46.69905834385045,0.0
102,215.45,216.245,215.13,216.23,1.3646071428571471,-119.83104226071399,23.10698058678649,216.1519807669704,217.96227374018784,212.16227374018783,22.113974447983807,0.0
103,216.3,216.78,214.25,216.43,1.4235714285714332,-122.51614874301657,23.097268642492562,216.1541817131264,218.3045333892962,212.08053338929616,49.37664221796116,0.0
104,217.19,218.23,217.07,218.14,1.4857142857142887,-127.95737122557715,23.016512062211383,216.20258628572088,218.70524450544383,212.24124450544383,49.07213952041168,3.9799999999999898
105,218.39,218.52,217.74,218.05,1.4857142857142887,-133.6275590928703,22.96873304444372,216.29512429898256,218.85064979883913,212.58664979883912,71.8148838738791,0.0
106,218.12,218.76,217.8,218.22,1.4692857142857159,-135.58566812943045,22.951191492225696,216.3958367435349,218.99887363472257,212.91487363472257,68.37091823040856,0.0
107,218.29,218.4038,217.23,217.63,1.448128571428573,-138.21060052553983,22.88378268904327,216.43672117311107,219.06297900720244,213.16945900720242,66.62792697343937,0.0
108,218.25,218.94,217.95,218.68,1.4559857142857149,-142.7090945326512,22.813797348465524,216.56451295156896,219.2971486316063,213.4236286316063,55.29067611444551,0.0
109,218.26,218.71,217.99,218.41,1.4159857142857146,-147.46592738045828,22.70002290015437,216.6261107665468,219.35434971868082,213.75682971868085,66.993296907349,1.710000000000008
110,218.89,219.5,218.88,219.09,1.3931285714285724,-156.9807730738593,22.619284609544867,216.78452502966994,219.564722131315,214.02920213131497,63.07834440522615,0.0
111,218.56,218.68,217.96,217.96,1.3559857142857143,-159.396740562736,22.58123275677911,216.88143502800676,219.42948764464842,214.38596764464842,69.0091748754411,0.0
112,217.98,218.53,217.02,218.38,1.3666999999999985,-160.3076544495727,22.68343924850795,216.99042669228425,219.6487040617689,214.44718406176895,55.10408662815713,0.0
113,218.31,218.9,218.21,218.9,1.315271428571427,-159.69633710981728,22.771686738683567,217.1497470307691,219.45709034424675,214.99157034424678,57.35120598445161,0.0
114,218.34,218.75,217.74,218.56,1.3091999999999981,-163.7714491008089,22.835080223971413,217.16762620681067,219.45629697985476,215.24677697985476,62.04530545892542,2.4799999999999898
115,218.25,218.8,217.83,218.51,1.2099142857142826,-167.74420746573236,22.943628797140953,217.18618434869376,219.6046267926521,215.31910679265215,64.43525099094994,0.0
116,219.23,219.6,218.9,218.93,1.208128571428568,-169.27671505340905,23.073640263201934,217.22168153657572,219.77044900442937,215.43292900442938,61.61148363670138,0.0
117,218.8,218.91,217.36,217.88,1.139557142857139,-166.0254346897331,23.296385736948537,217.22700229812833,219.8761948137978,215.38019481379783,64.49737296102882,0.0
118,217.4,218.19,217.22,217.66,1.0802714285714257,-167.52999664249657,23.445431749340443,217.24181303233132,219.81122387917796,215.45122387917795,44.92043392695937,0.0
119,217.9,219.12,216.25,217.28,1.2295571428571404,-160.30751998370752,23.840287232227933,217.24326683354047,220.20777398564763,214.98777398564766,43.065777069193324,3.3499999999999943
120,217.43,218.665,217.4,218.34,1.259914285714284,-160.23388521840926,24.152793535739825,217.26642293401628,220.33746217801706,214.9994621780171,38.599043806968126,0.0
121,218.25,218.59,217.35,217.98,1.264642857142856,-160.28260110200912,24.363524947456696,217.2696275852135,220.38913244697724,215.00713244697724,53.340185467120264,0.0
122,217.64,217.75,216.465,217.44,1.279285714285712,-161.1974002774986,24.478923700019728,217.27509230691803,220.36554840425816,214.98154840425815,45.11328461189271,0.0
123,217.38,217.73,216.03,217.37,1.3492857142857113,-159.37431634215727,24.613817664017045,217.28199587932187,220.5386390322646,214.7506390322646,40.9318874933721,0.0
124,218.36,218.87,217.7,218.36,1.3785714285714252,-158.64199945241936,24.683804571873317,217.2903337220795,220.67476864857935,214.75076864857937,36.58822829978212,2.8400000000000034
125,214.1,214.88,213.03,213.41,2.313928571428566,-121.09821240799184,26.570199834629683,216.08195992588657,221.26098453600233,210.68498453600236,36.815467314497454,0.0
126,214.43,214.59,213.38,213.42,2.311785714285709,-119.78184845961722,26.725769549151117,215.88006462760578,221.0078431512177,210.45184315121773,37.40043797006593,0.0
127,214.22,216.03,213.44,215.82,2.3899999999999966,-115.88781275221974,26.95097644617622,215.87836349940343,221.35442951778128,210.1224295177813,38.10397897971292,0.0
128,216.99,217.53,216.71,217.18,2.390714285714284,-114.59912245712022,26.959786726785087,215.89295049883955,221.66172194484574,210.08972194484573,49.289783668778036,0.0
129,216.73,216.88,215.88,215.99,2.37642857142857,-115.61746445023043,26.952354164279054,215.89572622559018,220.8806055691595,210.8926055691595,53.00730430667576,4.5
130,215.02,215.23,214.01,214.24,2.4278571428571434,-113.0862944162437,26.905514357335168,215.85483377590808,220.21978599096994,211.23978599096992,47.30295237043324,0.0
131,214.03,215.68,213.62,215.57,2.509285714285716,-105.29201841903304,26.915765961829226,215.84566425034066,219.83656827752893,211.5925682775289,41.54199178305651,0.0
132,215.81,216.82,214.71,216.64,2.59857142857143,-105.52309425460015,27.00985142420878,215.88546455732975,219.9067046321302,211.69870463213016,47.55460613950714,0.0
133,216.39,216.87,214.04,214.68,2.4250000000000034,-100.12363636363644,27.08662319427445,215.87520264182515,219.76978038136306,211.62178038136304,59.75304270678114,0.0
134,215.67,217.12,215.36,216.3,2.277857142857146,-97.7268659387865,27.14264235531703,215.89272710763012,219.77332510699043,211.7333251069904,46.30435485498415,3.5
135,215.81,216.04,215.04,215.78,2.0892857142857184,-99.4351851851852,26.845638107420434,215.8893709171031,219.6578655729931,211.85386557299307,58.44236893790419,0.0
136,215.86,216.17,213.99,214.68,2.087857142857146,-99.39715161348482,26.674316311912747,215.87265335781873,219.74940218502647,211.55740218502646,55.95519252074322,0.0
137,215.37,216.13,215.33,215.63,1.9785714285714318,-98.87350319618265,26.467323841603772,215.87134535279165,219.51517340549893,211.78717340549892,47.010709260246,0.0
138,215.39,216.04,214.735,215.78,1.878214285714287,-98.69712230215836,26.280941028406684,215.86963239992818,219.44644260498134,211.88044260498137,55.202701732462955,0.0
139,216.06,216.3,214.19,215.04,1.8967857142857167,-100.21532164783349,26.138268695379065,215.8585386173903,219.54906711876583,211.65906711876585,55.8233777734927,2.3100000000000023
140,216.14,216.7,215.985,216.16,1.928928571428573,-101.02751313329183,25.96328502981441,215.8676654571115,219.53801310747644,211.77601310747644,51.57627853641261,0.0
141,215.64,215.74,212.58,213.43,1.9982142857142853,-97.57534128960255,25.995540786902612,215.79533239406865,219.62991662097167,211.25991662097167,52.642533855340176,0.0
142,213.61,214.32,213.01,213.71,1.9696428571428564,-95.80543879214211,26.026011685332435,215.69212687146322,219.30468646653813,211.25468646653812,37.09093229890041,0.0
143,212.15,213.59,211.21,213.01,2.055357142857141,-94.73615635179155,26.171249349243276,215.61822840528896,219.02252585061188,211.10452585061188,36.649863938468926,0.0
144,214.14,214.69,213.03,213.12,2.033928571428569,-94.32578067067642,25.95572522585118,215.40452863614004,218.68542815050293,211.07142815050295,40.438418503595805,5.489999999999981
145,213.07,213.39,212.17,212.38,1.9739285714285688,-99.59360932121103,25.458490115569823,215.12863695695833,218.43948261230082,210.84148261230087,37.53206449169705,0.0
146,214.24,214.31,213.27,213.71,1.9610714285714275,-105.24530744336566,24.996754265005887,215.10447182744684,218.30086522063328,210.8028652206333,30.784693525868988,0.0
147,214.0,214.64,213.6,214.28,1.833214285714283,-110.30518402811676,24.606914285155934,215.08323573171708,218.19297329485343,210.85897329485343,45.325378506289205,0.0
148,213.85,214.53,213.11,213.88,1.7603571428571396,-111.08317636561912,24.247132304346277,215.03714483441968,218.15445202866562,210.77445202866562,44.96457972262096,0.0
149,212.95,214.08,212.76,213.98,1.764642857142854,-115.82327011788819,24.055434389100952,215.0153724681481,217.95031374021363,210.8863137402136,43.66625211379941,2.469999999999999
150,214.98,215.32,214.48,214.89,1.7046428571428558,-118.83598776500362,23.86480939646706,215.01209491348376,217.9312362411524,210.9952362411524,47.55460237778823,0.0
151,214.7,214.98,213.98,214.17,1.6724999999999994,-120.58124798625273,23.74646589299767,214.9954585862526,217.38730898008646,211.48330898008646,52.43674854659091,0.0
152,213.22,214.42,212.93,213.74,1.6857142857142853,-121.34258567310769,23.623449442981904,214.9897346954255,217.35708907721295,211.38108907721295,45.92325807166746,0.0
153,214.57,214.62,213.08,213.17,1.644999999999998,-121.4015077023927,23.652358580762503,214.97782453084443,217.05089011746566,211.45889011746567,44.824371643223635,0.0
154,213.13,213.93,211.71,212.54,1.6849999999999983,-120.7321447866019,23.844206958080086,214.943252569754,216.99556724911915,211.18756724911916,36.45621718409149,3.609999999999985
155,212.95,213.19,212.36,212.55,1.4885714285714269,-121.17061456172918,23.96214810095468,214.92693583068856,216.77075132061822,211.11875132061823,39.43448707157033,0.0
156,212.9,212.99,209.6,211.01,1.6371428571428563,-118.52123265911271,24.230834731303876,214.47143368350237,216.78325119482201,210.54725119482202,21.033537322746383,0.0
157,210.67,211.1,209.23,209.74,1.5921428571428566,-118.88399787347169,24.409258590476878,213.3813944941845,216.5754177476682,210.00741774766823,0.29198210570919514,0.0
158,210.01,210.24,208.46,208.78,1.5992857142857133,-121.7398008352073,24.451629812798547,212.2556515470583,216.217758914528,209.505758914528,0.20987061547981511,0.0
159,208.91,209.89,208.38,208.55,1.6199999999999986,-126.06633608815443,24.47459622588806,211.27562183752477,215.8451152083574,209.0571152083574,0.16615441999988434,4.810000000000002
160,211.47,213.19,211.3,213.15,1.8135714285714255,-117.28554913294815,24.587448614115786,211.3236737325107,216.571675664708,208.463675664708,0.16595236296475946,0.0
161,212.72,214.77,212.38,214.11,1.9099999999999986,-114.15871060466087,24.6960731362127,211.33646009966952,217.00132560141006,208.33732560141007,64.50777102738539,0.0
162,212.47,217.1,212.34,216.44,2.1485714285714272,-108.15716096324472,25.11478285719734,211.51803803551735,218.01443744891105,208.04243744891107,69.30418871470258,0.0
163,217.35,218.31,215.22,216.92,2.2749999999999977,-103.86244685876248,25.511484077626328,211.82423222459587,218.69506245379185,208.10306245379186,83.93166629755586,0.0
164,216.13,216.7,215.32,216.42,2.2935714285714255,-103.11086057872987,25.677291761860058,212.10214466943367,218.8587707915366,208.51477079153662,66.26046666550405,7.009999999999991
165,216.99,217.27,215.72,216.59,2.3328571428571405,-103.56057728826438,25.839652846779465,212.38504620882273,219.27926881139956,208.64726881139956,64.80561468593919,0.0
166,217.0,218.28,216.8,218.28,2.347142857142856,-102.0459290187892,25.75599753932991,213.3113682724555,219.35038606746923,209.39838606746923,57.45806938575044,0.0
167,217.52,218.14,217.42,217.87,2.298571428571429,-107.82429457674606,25.63118789194175,214.28250550171575,219.48130168010033,209.93330168010033,60.54052695701019,0.0
168,218.04,219.06,217.92,218.99,2.2250000000000005,-105.89327983951856,25.413659171666623,215.74167172866186,219.7711777105771,210.45917771057708,72.15039793581272,0.0
169,219.04,219.27,218.29,218.5,2.2357142857142884,-108.12083591971859,25.193748934460864,216.5294919037044,219.9875417381484,210.88754173814837,75.20536539898644,3.5500000000000114
170,226.42,226.96,225.76,226.25,1.3965785714285712,-122.9642069721995,24.330288021580202,222.66648536064926,224.2420437337021,218.0572037337021,100.0,0.0
171,227.01,228.34,227.0,227.76,1.4701499999999998,-121.48957829141708,24.264434913156748,223.8154054627309,225.03560337811422,218.52276337811423,80.18385966348119,0.0
172,227.41,228.23,225.365,225.88,1.602649999999999,-126.24031821496206,24.313935552536005,224.07563608704467,225.697157342105,218.64231734210497,83.5431109546142,0.0
173,226.13,227.81,225.8904,226.81,1.67907857142857,-127.52349037687249,24.132360172949188,224.6121336051121,226.20908711904897,219.01424711904897,66.62410998955724,0.0
174,225.99,226.08,224.67,225.04,1.7490785714285713,-136.07750181356752,23.919797902648973,224.65309169888974,226.67035691723555,219.01551691723557,72.71577440721308,3.670000000000016
175,226.9,227.0701,226.4163,226.46,1.2931214285714288,-147.8201894963176,24.94381207229601,224.86562439748334,227.97096231808248,222.14948231808248,63.86301068504791,0.0
176,226.47,227.45,226.01,226.46,1.3259785714285701,-147.5160571503473,24.995570172190842,224.88871358655368,228.2902744782652,222.09679447826517,58.417257610785065,0.0
177,226.38,227.1,225.59,227.1,1.3595499999999987,-144.68883426057707,25.09256220408361,224.92364705683997,228.56984262319241,222.18036262319242,59.8191019622556,0.0
178,226.5,226.75,224.955,226.53,1.4641928571428562,-143.96220190172306,25.235840275801152,225.02501757714185,228.64483284955514,222.32535284955514,61.01092807564385,0.0
179,226.75,227.4,226.69,227.05,1.4656214285714262,-145.10403750151602,25.00693755552735,225.1906711620397,228.75787162578808,222.5103916257881,59.59231586121897,2.494999999999976
180,228.18,228.2,226.41,227.55,1.4735714285714303,-160.50956454947328,24.4351076948491,226.1521771962173,229.90040297720734,224.0344029772073,65.30700807292997,0.0
181,227.01,227.6,226.32,227.53,1.4621428571428592,-157.1481788190395,24.61417653285998,226.18669590776244,229.95998364604478,224.08198364604473,52.952130594892424,0.0
182,228.28,228.59,226.94,227.62,1.47214285714286,-154.49772653927582,24.889503142245943,226.21151605927795,230.16703282261193,223.98903282261193,51.091819917985326,0.0
183,227.24,228.1,226.82,227.77,1.4103571428571473,-150.26810720173222,25.148423925176427,226.28819953244303,230.17093445855366,224.11693445855363,53.620141829995525,0.0
184,228.85,229.55,228.46,229.34,1.475357142857147,-147.01352295572795,25.150672208454324,226.50041595117048,230.45608355773908,224.25008355773906,53.222577211383395,3.230000000000018
185,228.89,229.326,228.54,228.93,1.4432142857142907,-152.008855383921,25.11321351082253,226.69428734332067,230.45926607604963,224.5472660760496,66.99791543650237,0.0
186,229.36,229.6556,228.72,228.94,1.445757142857147,-153.5950412135974,24.934685312916397,226.77865378369117,230.39721787833062,224.8829778783306,61.608247763348906,0.0
187,228.59,229.39,228.31,229.24,1.4093285714285742,-156.79020689767023,24.71599230716141,226.80736157498743,230.37158950896585,225.21334950896582,65.2639724938791,0.0
188,229.57,230.95,229.52,230.6,1.4314714285714294,-160.43165665273776,24.62497938246109,226.95742599782815,230.84097336525483,225.27873336525485,65.15001307019773,0.0
189,231.0,231.77,230.6216,231.51,1.4054000000000022,-164.12908736442455,24.585715722609393,227.39386285061653,231.23755875904007,225.53931875904007,75.72735843345848,3.460000000000008
190,236.61,237.31,236.35,237.11,1.3009857142857137,-160.19516376834162,24.784725860285718,236.45897442194553,235.72684765641455,230.39956765641452,79.12917645757759,0.0
191,236.71,236.95,236.015,236.47,1.3123714285714303,-164.0189985346871,24.700699786448695,236.46119369232088,235.95830407008933,230.81702407008933,79.42080042380205,0.0
192,238.4,240.32,238.37,239.78,1.510228571428574,-152.9895515936189,24.683078949214945,237.33147191614978,237.02709796817612,230.9658179681761,83.5488878071364,0.0
193,239.57,239.57,238.21,238.27,1.500228571428575,-157.24344577261624,24.720753176119672,237.41745240741028,237.39810197120696,231.40882197120695,89.31957234269797,0.0
194,238.19,238.61,237.73,238.42,1.4795142857142898,-163.15910635592252,24.77506364335386,237.52604774098862,237.69562940252058,231.8763494025206,73.11335348214696,4.305000000000007
195,237.48,238.12,237.01,237.71,1.4688000000000037,-162.2466316117721,24.854206071527095,237.5370544743331,238.02410660228054,232.10482660228053,71.94452051160047,0.0
196,237.39,237.77,236.76,237.0,1.4302285714285756,-161.68095283957723,24.810672081287134,237.5314043086105,238.0904431163491,232.40716311634907,63.71973807943692,0.0
197,237.31,237.64,236.4,236.56,1.3938000000000028,-168.45041986976804,24.784904531301628,237.5244140171339,238.32131901003012,232.4260390100301,55.01240637859422,0.0
198,236.71,237.24,235.74,236.86,1.4077285714285739,-169.2205916402966,24.760056203294855,237.5184830237702,238.49487339002727,232.53559339002723,52.14996382150126,0.0
199,237.95,238.02,236.59,237.69,1.427014285714289,-169.35172551499195,24.77323680707606,237.5213058635032,238.71135401954848,232.73335401954847,53.292851153376134,2.3799999999999955
200,237.59,237.86,237.24,237.81,1.3570142857142895,-172.65613523622247,24.72730665592424,237.52498267291907,238.84217744625818,233.00017744625814,55.42807198375038,0.0
201,237.22,237.24,236.19,236.9,1.4220142857142914,-174.55418459198359,24.73983814735379,237.51954022115692,239.04039864185265,232.98839864185263,57.046944182524605,0.0
202,237.56,239.44,237.29,238.95,1.5077285714285762,-165.4196458511362,24.91802630258981,237.54340778674563,239.05797972358096,233.52997972358094,48.610956786215496,0.0
203,239.12,239.2,238.1,238.48,1.4875000000000032,-164.1204850416764,25.038397135662617,237.54992507794003,239.172172130859,233.83217213085896,61.14058366373489,0.0
204,237.75,237.97,237.03,237.03,1.522500000000002,-168.09496390603823,25.049939040141027,237.53502788334995,239.33644145172957,233.7684414517296,56.696172694005035,3.25
205,235.79,236.03,233.91,235.33,1.8432142857142841,-146.13584554547555,26.255784736589113,236.18516740315812,239.5025103740657,231.6325103740657,49.59531941149456,0.0
206,235.0,235.58,234.555,235.48,1.7349999999999994,-144.07339449541274,26.244240193381724,236.1315707176771,238.89317605272612,232.2251760527261,46.3989171694583,0.0
207,236.26,237.39,234.54,234.78,1.8599999999999994,-138.535148404374,26.25200928898344,236.11109250886707,239.07696880960935,231.89296880960939,41.017433596585576,0.0
208,234.96,236.04,234.425,235.44,1.871785714285713,-141.69160305343516,26.232307398596063,236.07934712350533,239.047686065837,231.91368606583706,39.92581411789026,0.0
209,235.18,236.0,234.64,235.2,1.8946428571428555,-143.2163342381683,26.233764549702556,236.04127034331862,238.8769540595668,232.0309540595668,46.79930436275108,3.4799999999999898
210,237.17,237.41,234.5628,237.17,1.8162285714285693,-126.95651808489637,26.25676445491621,235.05982234087543,238.71295654061436,231.28207654061436,55.35829086788173,0.0
211,237.93,238.95,237.81,238.55,1.8701571428571404,-126.04972225816016,26.29795094058839,235.22501575040283,239.10228829865108,231.5694082986511,79.23819373025782,0.0
212,238.53,239.53,238.35,238.4,1.750871428571427,-125.50403435548111,25.93412882237395,235.3863367237069,239.23011227020814,232.02523227020814,81.22130608957382,0.0
213,238.74,238.95,237.98,238.6,1.7047999999999999,-134.0841114434407,25.615523412336156,235.67618323886597,239.4491911016169,232.37231110161687,66.71265037280939,0.0
214,238.93,238.93,237.93,238.08,1.6790857142857132,-135.7502553878972,25.314025356215957,236.0212027832113,239.4597862347962,232.77490623479625,56.4009558578134,4.967199999999991
215,238.66,239.17,238.195,238.68,1.6480142857142823,-136.1858961184871,24.99394207834171,236.31643847656983,239.50984849814895,233.21296849814897,56.48186885968511,0.0
216,238.82,238.98,238.3,238.77,1.5537285714285665,-138.7637348380129,24.618065663925545,236.72407149332625,239.57723816499188,233.6043581649919,58.500269042534605,0.0
217,238.29,238.8775,237.7,238.48,1.5456928571428534,-145.35151734016503,24.24505337971542,237.03862075728924,239.6386621492784,233.90278214927838,63.48785386676404,0.0
218,238.81,238.9225,237.78,238.76,1.4858714285714245,-149.84018000513458,24.030355944995975,237.26869526354125,239.57561718268047,234.34473718268046,61.59606223454843,0.0
219,239.16,239.72,238.68,239.7,1.413014285714281,-148.83085730411847,23.8951550055682,237.88190696940018,239.8025526890918,234.63967268909184,71.8849954373157,2.0200000000000102
220,239.77,239.92,239.17,239.66,1.3601571428571393,-153.27760084925717,23.818378271024578,238.16419868980776,239.61538767108308,235.29138767108307,79.48146674549301,0.0
221,239.94,240.19,239.04,239.44,1.3158714285714268,-151.1937064636321,23.710560492294004,238.22904546276172,239.67858884526566,235.60658884526566,81.28990611552584,0.0
222,239.37,239.87,239.15,239.87,1.1955142857142838,-159.9755426795988,23.63393179034307,238.38644950253726,239.79872324095464,235.91072324095467,74.39165246169466,0.0
223,239.31,239.57,238.13,239.38,1.2333714285714268,-159.20581522943078,23.504227700796704,238.42043400700823,240.09798769419706,235.9019876941971,81.77134248742823,0.0
224,239.05,239.4273,238.67,238.98,1.0840928571428574,-168.3475135790034,23.369662277435776,238.44461637877149,240.14278219951166,236.04386219951164,65.520827803869,2.0600000000000023
225,239.49,240.44,239.45,240.3,1.061235714285715,-168.406950197542,23.292768237633084,238.59142220805808,240.42694199003435,236.18002199003436,51.60631978026089,0.0
226,240.64,240.67,239.63,240.08,1.0512357142857138,-169.30532761450314,23.2478981143467,238.67354988809154,240.66813418145964,236.27721418145964,67.4308495098377,0.0
227,238.09,238.64,235.75,235.82,1.291235714285715,-160.7813720093704,23.45457304060294,238.4941131722424,241.04599854513015,235.39407854513013,59.23000987166848,0.0
228,235.7,237.75,235.43,236.77,1.3855214285714286,-158.96646732436938,23.775181620788054,238.4293712844666,241.14339963607014,235.02047963607012,15.400320840017642,0.0
229,237.36,239.08,237.27,238.31,1.4726642857142878,-153.58853451156577,24.009108478777353,238.42670981725897,241.4191196707301,234.7881996707301,29.505949428307346,5.239999999999981
230,238.87,239.71,238.82,239.52,1.5240928571428611,-155.40124813219663,24.102365021519873,238.43240140390597,241.68400922589868,234.79308922589868,47.03524792836387,0.0
231,239.98,240.24,239.51,240.05,1.4921285714285761,-161.68305641798412,24.113401255987014,238.44758325466643,241.77252834724172,235.04960834724167,57.810439773868055,0.0
232,240.33,240.73,239.93,240.61,1.4676642857142883,-164.19423537348376,24.043420347461126,238.4706718881093,241.99795040940916,235.24303040940913,56.80467350033664,0.0
233,241.22,242.08,240.96,241.76,1.4983785714285744,-164.40539207189425,23.933742204158992,238.5803056190196,242.24295132279877,235.59603132279875,57.80485369778445,0.0
234,241.59,241.9,241.45,241.71,1.4769500000000042,-174.1135759400187,23.800254907729542,238.7104812553025,242.44725405396076,235.92325405396076,63.17074151941783,3.2600000000000193
235,244.02,244.3,243.76,243.99,1.4621428571428592,-178.40210023118198,23.609131776987834,242.6221919387614,242.79860815189392,238.61060815189393,72.79133360905477,0.0
236,243.34,243.98,243.12,243.21,1.4500000000000028,-181.21238346249146,23.670008376553184,242.7258940233172,242.9312168993326,238.9552168993326,71.88520660122722,0.0
237,243.61,243.92,242.83,243.66,1.2185714285714286,-183.2815388851735,23.802166480794575,242.88819070814813,243.2619581470152,239.1419581470152,62.98801253853901,0.0
238,243.8,244.33,243.17,243.78,1.1357142857142881,-182.44117480381615,23.932826090949856,243.02920358256603,243.5794859425376,239.31548594253758,64.44553372248143,0.0
