,SPY_high,SPY_low,MI,DYMI,weekly_range
905,416.39,413.36,25.900892688747753,50.450977708542034,0.0
906,416.06,411.77,26.129929324982093,48.84620522972903,0.0
907,411.05,405.33,26.33734389209223,41.79689639897979,0.0
908,416.625,411.67,26.52557821957075,41.75942529532307,0.0
909,418.2,414.45,26.66852960915797,49.21570469412588,12.870000000000005
910,420.32,417.08,26.71588280725695,50.31240850962248,0.0
911,420.71,417.62,26.606149136157068,57.00477897402145,0.0
912,419.61,417.76,26.33135477484818,53.23121573427777,0.0
913,420.72,418.9851,25.922755717842588,52.633325096489685,0.0
914,421.25,419.79,25.444676302760044,52.93617456818417,4.170000000000016
915,422.78,421.19,24.932573102989807,69.5185077593139,0.0
916,423.21,420.32,24.932816469504147,74.82945177283045,0.0
917,423.26,421.41,24.774545381858914,77.7592766417894,0.0
918,424.63,421.55,24.69736466599003,68.5915055623921,0.0
919,424.43,422.82,24.455490466389147,75.2439426856516,4.310000000000002
920,425.37,423.1,24.24554786958459,72.70716497292133,0.0
921,425.46,423.54,23.984744179505466,78.53345491999933,0.0
922,424.87,419.92,23.872841621617223,70.71812961031719,0.0
923,423.02,419.32,23.656562387640218,54.32196494880407,0.0
924,417.8281,414.7,23.490103997296373,16.097431824199077,10.759999999999991
925,421.06,415.93,23.50205778632578,8.171164915731723,0.0
926,424.0,420.08,23.601637960285434,44.183409015723456,0.0
927,424.05,422.51,23.587208211341515,51.521223547839305,0.0
928,425.55,424.62,23.415355499025157,50.688394299717075,0.0
929,427.0943,425.55,23.20424229293664,57.7838230260199,11.164299999999969
930,427.65,425.89,23.026090368413875,61.0225221912499,0.0
931,428.56,427.13,22.87064805788084,63.630137055198034,0.0
932,428.78,427.18,22.74882020632194,65.35272617922047,0.0
933,430.6,428.8,22.713945659414275,62.722368360636395,0.0
934,434.1,430.5218,22.870002794885462,67.27326710738728,8.210000000000036
935,437.35,434.97,24.352624620452875,76.81687009479275,0.0
936,437.84,435.31,24.527947294831513,77.75653607576629,0.0
937,437.92,434.91,24.66402496286165,71.95590317518497,0.0
938,435.53,432.72,24.813817987097888,65.94071864723689,0.0
939,436.06,430.92,25.023662923092044,63.542052128791426,7.0
940,431.4089,421.97,25.53001550894291,37.99999068822469,0.0
941,432.42,424.83,26.048717976250636,9.178729802920842,0.0
942,434.7,431.0111,26.418976242765698,50.21650184713571,0.0
943,435.72,433.69,26.44700497477797,54.880599100947094,0.0
944,440.3,436.79,26.390507542193514,56.148236264434644,18.329999999999984
945,441.03,439.26,26.245893785471903,62.26484250848288,0.0
946,439.94,435.99,26.031052515048632,62.98013182437842,0.0
947,440.3,437.31,25.809023089173557,61.31721311278255,0.0
948,441.8,439.81,25.6654982922089,61.60619766190795,0.0
949,440.06,437.77,25.620481707679666,63.189508308240306,5.810000000000002
950,440.93,437.21,25.677764511064666,63.901993782669116,0.0
951,441.28,436.1,25.85878410071017,52.636653799210364,0.0
952,441.1243,438.73,26.00946461631867,61.65535015894454,0.0
953,441.85,439.88,26.10678887112991,59.14185337174321,0.0
954,442.94,441.8,26.10955273553841,71.92102113598708,6.839999999999975
955,442.795,441.31,25.93863040033192,69.30461178700523,0.0
956,443.44,441.88,25.633293639590647,64.89012340680694,0.0
957,443.882,442.62,25.282476817260125,65.3968010665029,0.0
958,445.2572,442.66,24.93998810183283,63.70083918852565,0.0
959,445.94,445.07,24.463649532303382,66.37357067722553,4.6299999999999955
960,447.11,442.87,24.297149086596068,73.09951279696499,0.0
961,444.96,440.85,24.314950920443053,75.92589100825683,0.0
962,444.625,438.92,24.508658682054623,52.052662074958015,0.0
963,441.14,436.12,24.76026701110587,25.388709624967092,0.0
964,443.71,439.71,24.858067234327528,27.476398181842754,10.990000000000009
965,448.23,443.4355,24.705974550453984,48.12567184944143,0.0
966,448.54,447.42,24.348421703942687,62.94486213039106,0.0
967,449.457,447.77,24.05923045602936,65.3102763217216,0.0
968,448.86,446.16,23.92746402575772,66.72888977827341,0.0
969,450.65,447.06,23.886377991794106,57.16533060836502,7.214499999999987
970,453.07,450.71,23.911368213168842,65.23733647741321,0.0
971,452.49,450.92,23.84788458017633,67.9241453048794,0.0
972,453.11,451.545,23.764569483751377,64.65622121966007,0.0
973,454.05,451.91,23.745753542998656,65.49660582307047,0.0
974,453.63,451.55,23.755683659611133,65.20226552719208,3.340000000000032
975,436.56,428.86,26.68536973341232,25.94970458513086,0.0
976,437.91,433.07,26.919848348564877,16.853632076472564,0.0
977,440.03,433.747,27.040722259819095,13.789442111159815,0.0
978,444.89,439.6,26.96146726837994,30.04662220799848,0.0
979,444.67,441.21,26.75360063245662,43.21208980381105,16.029999999999973
980,444.05,441.9,26.486365878214848,45.78942976538937,0.0
981,440.04,432.94,26.327343349252523,43.894709733586474,0.0
982,437.04,433.85,26.281640250659674,32.65995157192536,0.0
983,436.77,428.78,26.44648609894072,35.86877223457786,0.0
984,436.0329,427.24,26.70704982512541,29.016592510436823,16.810000000000002
985,433.96,426.36,26.927249655797727,40.526290481561965,0.0
986,435.49,429.39,27.130278795736796,31.772400552151367,0.0
987,435.1199,427.54,27.40033197596279,40.18517580311242,0.0
988,441.68,438.2,27.594742511696253,45.93129917542346,0.0
989,439.89,437.19,27.68177501919726,56.1092969233934,15.319999999999993
990,440.26,434.62,27.784301021998104,54.94298895450623,0.0
991,436.1,432.78,27.82574280369532,46.7957761408445,0.0
992,436.05,431.54,27.81331373318982,40.97971029538317,0.0
993,442.66,438.58,27.687042603976277,43.831567263357556,0.0
994,446.26,444.09,27.29962464411635,76.3851484265578,14.71999999999997
995,447.55,443.27,26.921669484876993,79.66078198507222,0.0
996,450.7,448.27,26.49225094491056,83.79303210424018,0.0
997,452.732,451.01,26.027796590336447,79.21916898409611,0.0
998,453.829,451.31,25.612822946425407,79.07511857317638,0.0
999,454.67,451.05,25.287640019439046,87.63113820020655,11.400000000000034
1000,455.9,452.39,24.896726288785175,59.00784044857352,0.0
1001,458.49,455.56,24.575561808127524,61.69977026037685,0.0
1002,457.16,453.86,24.273884044980974,61.004773396300834,0.0
1003,458.4,455.45,24.018091061030418,76.95799932828405,0.0
1004,459.56,455.56,23.91126208366649,86.66592863679648,7.170000000000016
1005,460.7021,458.2,23.880186564571478,89.17053956952587,0.0
1006,462.23,460.08,23.706122151430165,89.2882679123029,0.0
1007,465.15,460.83,23.688670207278104,88.65148105085798,0.0
1008,467.0,464.99,23.495846843654114,89.7320197232555,0.0
1009,470.65,466.92,23.26591420504716,90.77214512050573,12.449999999999989
1010,470.23,468.2031,22.98215191898773,90.94984095896211,0.0
1011,469.57,465.88,22.804500539744538,90.77626502419861,0.0
1012,467.38,462.04,22.74117096656404,80.74057410930772,0.0
1013,465.29,463.75,22.67816410411769,63.71821377496471,0.0
1014,467.86,464.11,22.749368711994812,61.83733793966572,8.189999999999998
1015,468.81,466.23,22.762152156457184,69.22752079798776,0.0
1016,470.485,467.07,22.84720926037589,73.00691002456898,0.0
1017,469.19,467.48,22.8545127096169,73.33946622630974,0.0
1018,470.01,466.34,22.92558003783935,74.45233803539122,0.0
1019,470.94,468.5,23.034895010359296,76.21874528697003,4.7099999999999795
1020,470.56,466.27,27.638778449179625,56.34190840022306,0.0
1021,465.74,460.25,27.623761194913776,51.803804138426564,0.0
1022,470.86,460.74,27.683568366487336,47.52186826598349,0.0
1023,472.87,464.8,27.654510691211325,60.38675258474319,0.0
1024,464.74,458.06,27.72377687625895,52.60299907942228,14.810000000000002
1025,465.74,456.5973,24.397255758249205,50.80489423503467,0.0
1026,469.85,462.05,24.29313913734738,41.96568682865831,0.0
1027,473.2,468.94,24.110494226207418,48.640635561342734,0.0
1028,472.88,463.44,24.19084832247818,49.047819792934185,0.0
1029,465.09,459.9,24.305654031614772,29.2662185834038,16.60269999999997
1030,450.28,439.81,28.231219473043023,34.97381067066874,0.0
1031,453.63,446.9384,28.291556138996846,44.17371336896869,0.0
1032,458.12,453.05,28.312503947107317,47.40271632387754,0.0
1033,452.97,445.71,28.334020398309395,55.524736196306556,0.0
1034,452.78,443.83,28.355096291353362,43.65478536283008,18.310000000000002
1035,450.99,445.85,28.364300262677173,49.21885232684259,0.0
1036,451.92,445.22,28.32256322198497,49.6483380148624,0.0
1037,457.88,455.005,28.173062734606233,56.47617957085629,0.0
1038,457.71,447.2,27.883947540692482,67.99789613866918,0.0
1039,451.605,438.94,27.702741457895897,55.32381387505226,18.939999999999998
1040,438.2,430.7,25.941675535945595,46.22639708329886,0.0
1041,437.17,427.21,25.569583742396862,43.592921723182585,0.0
1042,439.72,431.57,24.380260450017122,34.77982156339198,0.0
1043,441.11,433.8,23.657022070942983,47.208632010595515,0.0
1044,433.37,427.88,23.17652231817952,48.51883027888853,13.900000000000034
1045,432.3018,419.36,22.94867610055604,45.177168178315156,0.0
1046,427.21,415.12,22.903189939382337,18.823939741584567,0.0
1047,429.51,422.83,22.919452894186943,29.134770941222243,0.0
1048,426.43,420.44,22.982926276592355,45.30759401467886,0.0
1049,428.77,419.53,23.113495942624322,44.61601970221859,17.18180000000001
1050,424.55,415.79,23.258761241196307,41.51673446025237,0.0
1051,426.84,418.42,23.453096961501153,41.338068277286936,0.0
1052,435.68,424.8,23.70263006667829,49.04746487590237,0.0
1053,441.07,433.19,23.98530067011857,77.05272083632875,0.0
1054,444.86,437.22,24.16620169467469,78.04627345341055,29.069999999999993
