,SPY_high,SPY_low,KAMA,DYMI,weekly_range
258,244.55,243.76,242.98163962190313,58.3361430901736,0.0
259,245.97,244.31,243.29008967111923,59.71139952830651,5.1200000000000045
260,245.91,245.33,243.52811713907727,64.28722595589898,0.0
261,245.72,244.67,243.73899082079046,69.98283602831205,0.0
262,247.0,246.01,244.12453078787294,66.93183071354356,0.0
263,247.42,246.47,245.306927590057,81.31940868356877,0.0
264,246.91,246.18,245.8264573172915,81.13653494108917,2.75
265,246.98,246.28,246.13580103634544,77.62136573726869,0.0
266,247.8,247.16,246.60251351067672,60.582674437848425,0.0
267,247.79,247.13,246.87539504680882,61.002735440082006,0.0
268,248.0,245.68,246.95595959176117,61.53847770612168,0.0
269,247.06,246.13,246.9508145893695,61.29204095115254,2.319999999999993
270,247.48,246.53,246.93412285182828,80.18801760561135,0.0
271,247.5,246.716,246.98055393837893,71.26069990044493,0.0
272,247.6,246.37,246.99557448222097,75.04033648852113,0.0
273,247.34,246.64,246.99524840978424,71.84888674493406,0.0
274,247.79,246.97,247.0077243807854,59.63480261779698,1.4199999999999875
275,247.87,247.37,247.06352303126934,65.09536272231938,0.0
276,248.91,246.83,247.065235603171,64.4812664173091,0.0
277,247.31,246.06,247.06697288146265,51.20906866591208,0.0
278,246.44,243.7,246.59354818326304,51.31012905748912,0.0
279,244.8,243.75,246.34593919897026,5.711071019806482,5.210000000000008
280,246.79,245.55,246.34718088968523,19.44309608314049,0.0
281,247.0,246.16,246.3496191707118,50.357429749148224,0.0
282,247.57,246.45,246.35540129746974,48.1806230982082,0.0
283,246.6,243.09,246.13981586955867,55.984481184523965,0.0
284,244.189,242.2,245.83200664323022,27.554358214088722,5.3700000000000045
285,243.2,241.83,245.5340537268721,30.116671555249724,0.0
286,245.62,243.55,245.53208959379194,31.219003916065247,0.0
287,245.05,244.16,245.50208455780952,47.8537749446494,0.0
288,245.18,243.75,245.4932576381355,43.116539086221856,0.0
289,245.61,244.39,245.48621723875522,39.794655483016676,3.789999999999992
290,245.2,244.09,245.45312654263464,46.310088529616806,0.0
291,245.15,242.93,245.4361920245438,46.172487387013774,0.0
292,246.32,244.62,245.44420983788072,54.06958523831296,0.0
293,247.77,246.0473,245.7605557310688,59.89965437975886,0.0
294,248.33,247.67,246.1801521596106,62.676344040402576,5.400000000000006
295,250.12,249.28,248.13189889677452,56.76815257230307,0.0
296,250.07,249.6,248.46574650045488,57.687110445062636,0.0
297,250.19,248.92,248.71431688869458,59.143980665196715,0.0
298,249.98,249.185,248.7757840133544,59.39007581596706,0.0
299,249.63,249.02,248.85442399142414,61.962519127733614,1.2700000000000102
300,249.5532,248.08,248.8552771630224,67.12225184162185,0.0
301,249.7,248.805,248.86809961346086,56.64734548303106,0.0
302,250.49,248.87,248.8759926145392,58.3884565869012,0.0
303,250.44,249.63,248.89071404777113,68.40800048354228,0.0
304,251.32,250.13,249.16704515563967,66.77753599494866,3.2399999999999807
305,252.32,251.2926,249.62271425085282,87.72513679063087,0.0
306,252.89,252.23,250.13033569469897,92.11489958613652,0.0
307,253.44,252.56,250.63070926946088,100.0,0.0
308,254.68,253.196,251.93533107902036,100.0,0.0
309,254.7008,253.85,252.59145427958038,88.9862560625872,3.4081999999999937
310,254.7,253.65,252.97869845784138,83.88381508411261,0.0
311,255.05,253.98,253.46408678519796,77.09766437128954,0.0
312,255.02,254.32,253.9058648727747,76.01609442880864,0.0
313,255.06,254.365,254.06377017973168,75.94668110817628,0.0
314,255.27,254.64,254.23861741833213,72.17414957076825,1.6200000000000045
315,255.51,254.82,254.41688908777363,72.62763244644168,0.0
316,255.52,254.98,254.57922582313293,78.2299292031773,0.0
317,255.95,255.5,254.75249584102735,82.86180893757471,0.0
318,255.83,254.35,254.8281770396995,82.4901737742402,0.0
319,257.14,255.7744,255.27937664533982,81.94543818154067,2.789999999999992
320,257.51,256.02,255.36921578834762,85.79153958814378,0.0
321,256.83,256.15,255.48592297117776,67.53996388090621,0.0
322,256.31,254.0,255.48420265364786,66.62144208627683,0.0
323,256.3,255.48,255.48819301821186,51.69794844598651,0.0
324,257.89,255.6254,255.67786488081356,44.99318024551126,3.8899999999999864
325,257.6,256.41,255.71089392064175,68.92614254103805,0.0
326,257.44,256.805,255.76218763110265,58.485167882210966,0.0
327,258.43,257.07,255.8272281381705,62.30348867575699,0.0
328,257.75,256.19,255.89476404751142,63.62537117918611,0.0
329,258.5,257.3,255.966850837613,63.440162560526424,2.3100000000000023
330,259.0,258.22,256.215495964873,68.09491645175662,0.0
331,259.35,258.09,256.36628117455564,69.69441574840629,0.0
332,259.22,258.15,256.90133668608615,67.3899966127169,0.0
